jobid,jobtitle,normalized_skills
260216009070,Sd/pp QM Technofunctional Executive,['Oracle']
271015900735,Business Development Manager - Datacenter (DC),"['C', 'PowerPoint']"
50516901419,Manager,"['Java', 'R', 'SQL', 'Operations', 'php']"
60516002341,Sales & Relationship Officer - Premium Credit Card Sales,"['Excel', 'MS Word', 'PowerPoint', 'Communication', 'C']"
50516901423,Executive,"['Java', 'R', 'SQL', 'Customer Service', 'BPO', 'KPO', 'Operations', 'English', 'Communication', 'php']"
50516001847,"Hiring for Assistant Manager Automation,vba,macros Salary upto 9.5 LPA","['SQL', 'Excel', 'Customer Service', 'BPO', 'KPO', 'Call Center', 'Operations']"
50516005591,Driver,[]
120315001204,Sr. Content Writers for Gurgaon Location,"['Excel', 'English', 'Communication']"
20316001547,Assistant Manager - UK Finance (6 Months Contract),"['Excel', 'PowerPoint', 'English', 'Communication']"
140416002153,"Dy. Manager - Drug Regulatory Affairs, 9 - 15 Yrs",[]
10316008231,Head - Engineering - Integrated Pulp & Paper,['R']
50516004562,Test Engineer,['Communication']
50516002421,Mega Drive Business Analyst Executive - Aon Gurgaon 6&9may 11am to 1pm,"['SQL', 'Excel']"
50516903370,Testing Engineering Analyst,"['Penetration Testing', 'Communication']"
60516002621,Company Secretary,['Azure']
60516001819,Customer Care Executive,"['Customer Service', 'Customer Support', 'Communication']"
50516005609,Executive - Modern Trade - FMCG,[]
60516001329,International Travel Consultant and GDS- Amber-9654848414/01142603383,"['Customer Service', 'Customer Support', 'BPO', 'Call Center', 'Operations', 'English']"
50516901724,Tech Lead - Web - Linux/ Ubunto Platform,"['JavaScript', 'SQL', 'Communication', 'Node.js', 'MongoDB']"
60516000190,Receptionist - Front Office | Executive Assistant 01165001036 / 34,"['SQL', 'Excel', 'MS Office', 'PowerPoint', 'Data Entry', 'Data Processing', 'English', 'Communication', 'Data Analysis']"
60516001698,iOS Developer,"['C', 'Operations']"
60516001071,Warehouse Manager,['Operations']
50516004819,Security Officer- Ghaziabad &gurgaon (Ex Servicemen),[]
40516901835,SR. Technical LEAD,"['R', 'Oracle']"
50516004656,Opportunity to Work with Lexinnova # Voice Process,"['Customer Service', 'BPO', 'KPO', 'Call Center', 'Operations', 'English', 'Communication']"
50516901432,Senior Executive,"['Java', 'R', 'SQL', 'Excel', 'Git', 'MS Office', 'Communication', 'php']"
50516003500,Hiring for Collection Associate,"['MS Office', 'English', 'Communication']"
10416005473,DGCA Bemac / AME Engineers,[]
50516007868,PPC (Pay per Click) / SEM (search Engine Marketing),[]
60516000663,Hiring FOR Fresher- International BPO IN Voice Process CALL 8586082750,"['Customer Service', 'BPO', 'KPO', 'Call Center', 'Operations', 'Communication']"
50516005617,Civil Engineer / Civil Manager - Maintenance (walkins - 11am - 4pm),[]
260815001907,Walk in Interview for post of Field Operation and Executive Research,"['MS Office', 'Internet', 'Data Collection', 'English', 'Communication']"
210316000284,Icwa/cma (must have Worked on FICO Module on SAP in Manufacturing),"['MS Word', 'Computer Vision']"
50516903478,Branch Manager,"['Internet', 'Operations', 'Communication']"
40516006111,Openings for Dotnet Developers in Chetu India Pvt Ltd,"['C', 'JavaScript', 'SQL', 'Communication', 'Angular', 'Node.js']"
240216007255,Avp-strategic Accounts,[]
50516004824,Procurement Manager,[]
50516004883,Bulk Hiring for TECH Sales sal upto 40k Call-9540898502,"['Customer Service', 'BPO', 'KPO', 'Call Center', 'Operations']"
250416001809,Urgent Requirement of Telecaller for life Insurance tele Sales..,"['Customer Service', 'BPO', 'KPO', 'Call Center', 'Operations']"
50516004068,Executive Assistant (female) Gurgaon,"['Data Entry', 'Operations', 'Communication']"
50516901458,Deputy Manager,['R']
50516002302,Core Java+ Springs / Pl SQL Development / Pl SQL Support,"['Java', 'SQL', 'Computer Vision']"
40516901843,Senior Specialist,['R']
50516900822,Faculty Positions - Gems & Jewelry,['Computer Vision']
50516004250,Vehicle Incharge for a Manufacturing Industry @ Hubli,[]
210216000464,"AR Callers, Associate, Senior Associate","['Customer Service', 'BPO', 'KPO', 'Operations', 'English']"
50516004501,"Urgent Job* : Full Stack Developer, Gurgaon","['JavaScript', 'HTML', 'CSS', 'AWS', 'Git', 'Communication', 'php', 'Computer Vision']"
60516002400,Sales & Relationship Officer - Premium Credit Card Sales,"['Excel', 'MS Word', 'PowerPoint', 'Internet', 'Communication', 'C']"
210416005553,Executive - Sales (fmcg Industry),[]
60516000425,Business Development Manager,"['English', 'Communication']"
60516000867,Require OSS Solution Architect & OSS Solution Sales Manager,['Communication']
50516007238,HEAD Sales - North for Wall & Floor Tiles @ Delhi,[]
280416006581,Manager / Sr. Manager - Export Sales,[]
60516001072,Domestic BPO / International BPO / CCE / Chat Process,"['Customer Service', 'BPO', 'KPO', 'Call Center', 'Operations', 'English']"
60516000181,Mega Walkins For Education Counsellor Executive at Magnious Solutions,"['Customer Service', 'BPO', 'KPO', 'Operations', 'Communication']"
50516006388,Group Manager - Fundamental Research (New Search),"['Excel', 'MS Office', 'Internet', 'BPO', 'KPO', 'Communication']"
60516001798,HR Executive (third Party Payrolls),"['Internet', 'Communication']"
310316003602,Lobby Manager/ Delivery Executive,['Customer Service']
280416006756,Public Relation Executive,"['R', 'Communication']"
180116002757,CQ5 - Java Developer - Gurgaon Location,"['Java', 'Angular', 'JavaScript']"
220416002119,Sr. HR Executive,[]
50516006633,Avamar Backup Administration,[]
50516006225,IT Engineer - Noida (urgent),"['Network Security', 'Email Handling']"
160515900152,HR Manager / Asst Manager - Retail,[]
50516901687,Analyst,"['Java', 'R', 'SQL', 'Operations', 'Communication', 'php']"
10216005682,"Fresher CA Job-big 4 Shared Services, Gurgaon-interview @4th/5th Feb","['Communication', 'Computer Vision']"
50516007543,Genuine jobs - Work from Home or Office at your free time,['Internet']
60516002700,EEG Engineer,['R']
231215002640,VAT Compliance Job-delhi- CA Firm (CA: 1-6yrs),[]
50516900349,RF Engineer,[]
60516000172,HR Payroll & HR Fresher Executive (recruitments|cce|sales Preffered),[]
50516900969,Eng./ Sr. Eng. R & D,['Transformers']
60516002378,Peoplesoft Database Administrator,"['C', 'Oracle']"
50516901868,Cold Fusion Senior Developer,"['JavaScript', 'HTML', 'CSS', 'SQL']"
170316000116,Area Sales Manager,['Communication']
50516007583,Interior Draughtsman,[]
50516007432,Desktop Support_gurgaon,[]
40516002076,Head Visualizer,"['Operations', 'Communication', 'Express.js']"
270116004491,Reqd. Finance Manager with 15 Years+ Experience for Garment Industry,['Operations']
50516003608,Graphic Designer,[]
50516903447,Manager-business Ops,"['MS Office', 'Customer Service', 'BPO', 'KPO', 'Call Center', 'Operations', 'Communication']"
300416003376,Lead Generation Associate,"['Customer Service', 'BPO', 'KPO', 'Operations']"
50516005440,Require Full time Web Developer- WFH Option Available,"['Python', 'Java', 'MySQL', 'MongoDB', 'Internet', 'php']"
20516004097,Image Processing _ Algorithm Development _ ADAS Applications,"['C', 'R', 'Operations', 'Machine Learning', 'Deep Learning', 'Computer Vision', 'Artificial Intelligence']"
50216001297,Required Sr Dot Net Developer (MVC 1 year Experienc) - Saket New Delhi,['Computer Vision']
50516901880,Java Angular - Senior Software Engineer Mega Hiring Event for Duba,"['Java', 'SQL', 'Oracle']"
290316002977,Job Schedulers - Technical Design & Architecture,[]
110316003528,SE - Core Java and SQL Server or Pl/sql for Gurgaon,"['Java', 'SQL', 'Internet']"
50516007043,"Chinese Chef. Starters, Soups, Sauces, Dimsums, Noodles, Main Course",[]
50516002707,Associate/ Sr Associate/ Team Lead / HR - Work from home / Freelancing,"['MS Office', 'Communication']"
60516001716,Urgent Opening for Lead Android Developer,"['Java', 'Internet']"
50516005404,Hiring for IT (open Source & Mob. App) International Sales_it MNC,['Communication']
40416001516,SEO- Team Lead,"['Excel', 'Internet']"
60416002047,Senior Manager - Telesales,"['Internet', 'Customer Service', 'BPO', 'KPO', 'Operations', 'Communication']"
50516002147,Executive - Business Development || Delhi,"['Excel', 'MS Word', 'Customer Service', 'Operations', 'Communication']"
150216003350,Wealth Manager !! call -011-40612852 - Delhi/ Ncr & Kolkota,[]
50516006748,Head - Finance & Accounts,[]
60516000671,Require Female Receptionist in Rohini,['Data Entry']
50516002190,Asst Manager Sales Wealth _ Delhi,[]
11015000709,Associate/sr Associate - Transaction Support - CA - Big4,"['Communication', 'Data Analysis']"
160416001405,Office Assistant Computer Operator,[]
50516002515,Mechanical Engineer Trainee,[]
160515900167,Deputy Manager - Channel Sales -telecom,[]
50516900768,Customer Support Executive,"['Customer Service', 'Customer Support', 'BPO', 'KPO', 'Call Center', 'Operations', 'Communication']"
20516005141,Urgent Requirment of Team Leader for Life Insurance tele Sales,"['Customer Service', 'BPO', 'KPO', 'Call Center', 'Operations']"
11015000797,Consultant/manager - Document Review - LPO - Llb/llm,[]
60516002042,Technical Content Writer,['Operations']
60516002671,Revit/cad Technician - ELV - Global Delivery Centre,[]
50516901877,IT - Technical Architect,"['Oracle', 'Tableau', 'Hadoop', 'Kafka', 'Communication', 'MongoDB', 'Apache Spark']"
50516004449,Manager - Collection - NBFC,"['Operations', 'Communication']"
50516900828,Faculty Positions - E-commerce,['Computer Vision']
50516005240,Immediate Opening for SQL DBA Pune,"['SQL', 'Communication']"
10316004250,Technical Lead - UI Developer,"['JavaScript', 'React', 'Angular', 'Communication', 'Node.js']"
160515900148,Urgent Opening - .NET Developer,"['C', 'SQL']"
50516003157,Sr. Tester - Delhi,"['Git', 'Jenkins']"
91215006592,Project Finance/ Fund Raising/ Delhi// South Delhi (5-8 Years),[]
50516901437,Senior Specialist,"['Java', 'R', 'SQL', 'php']"
40516000442,Commodity Broker,['Communication']
80915003627,Manager Polyethylene Films,"['R', 'Operations']"
20516003535,Specialist Voice Network,"['Oracle', 'Excel', 'Wireshark', 'MS Word', 'Customer Service', 'Communication']"
50516901330,Principal SW QA Domain Analyst,['Git']
50516900348,HR Executive,['Communication']
20216008514,Required Sr Dot Net Developer - MVC - New Delhi - Saket,['Computer Vision']
50516004495,SAP ABAP FI Consultant,"['Oracle', 'Communication']"
50516002324,CHEF DE Cuisine,[]
50516900831,Faculty Positions - Education,['Computer Vision']
170316006918,Area Sales Manager ( Electronic Surveillance Product),[]
60516000554,Sales & Application Engineer - Gurgaon,"['English', 'Communication']"
40516002638,Assitant Manager_content | Traveltriangle.com,"['English', 'Communication']"
60516000544,Technical Sales Officers - Noida Call - 9810800875,"['Customer Service', 'BPO', 'KPO', 'Call Center', 'Operations']"
50516901860,BPO - Process Associates,"['Customer Service', 'BPO', 'KPO', 'Operations', 'Communication']"
60516000440,Company Secretary (for a Ltd Company ) Faridabad,[]
50516002600,Commie-1 Chinese & Indian & Continental,[]
120416007352,Regional Manager UP East-upvc Division,['C']
121213001479,Computer Hardware Networking - System Engineer / IT Support,['Network Security']
130116004053,Senior Finance Manager (4 - 8 Years),"['Excel', 'MS Office', 'PowerPoint', 'Communication']"
170316002732,Desktop/technical Support/system Admin-(rotational-night Shifts Major),"['Excel', 'MS Office', 'PowerPoint', 'Internet', 'Customer Service', 'Operations', 'English', 'Communication']"
50516004227,Programme Coordinator@ Delhi,"['English', 'Communication']"
50516001139,BIO Analytical Research Associate,['R']
270116006673,Navision Function Consultant,[]
50516005422,Project Manager/ Sr. Project Manager,[]
311015002381,Senior Consultant - Technical Business Writer,"['R', 'Communication']"
50516901514,Track LEAD,"['Java', 'R', 'SQL', 'Internet', 'php']"
50516005545,Opening for L&D Manager with Top MNC in Gurgaon(bfsi Domain),"['Operations', 'Communication']"
161215004386,Specialist - Interactive Development | Noida / Gurgaon,"['Java', 'JavaScript', 'HTML', 'CSS', 'Angular']"
150316008261,Required Doctors (senior Resident & Attn. Consultants) Delhi/ncr,['R']
60516900066,Chemical Engineer,[]
50316001081,TSM Backup Administration - Gurgaon,"['SQL', 'Oracle']"
11015002223,Senior Consultant - Technical Business Writer,"['R', 'Communication']"
50516006716,Devops Engineer,"['Python', 'Java', 'JavaScript', 'MongoDB', 'AWS', 'Git', 'GitHub', 'Jenkins', 'Ansible', 'php', 'Computer Vision', 'Amazon EC2']"
260216002979,Deputy Manager - Talent Acquisition( Male Candidates),['Communication']
60516001438,Zonal Manager,"['English', 'Communication']"
170316007054,Graphic Designer,['HTML']
50516001940,Executive - Manufacturing Accounts (male),[]
50516901869,Sr Software Test Engineer- SOAP UI/ Groovy,"['Internet', 'Communication']"
50516006164,BPO Noida Call Center Job,"['Customer Service', 'BPO', 'KPO', 'Call Center', 'Operations', 'English', 'Hindi']"
60516001580,Editor( Children's Magazine)- Noida Sec-5,['Communication']
50516006459,Hindi and English Telecaller Agent Required for BPO,"['Customer Service', 'BPO', 'KPO', 'Call Center', 'Operations', 'English', 'Hindi']"
110416005550,Marketing & Leasing,[]
30615002363,Software Engineer Superstar - C# .Net,"['C', 'English', 'Communication', 'C#']"
50516005445,Manager Audit (statutory Audit),"['Excel', 'Communication']"
50516002209,Vacancy For Call Centre Agents Required @ H-109 Sec 63 Noida,"['Customer Service', 'BPO', 'KPO', 'Call Center', 'Operations', 'English', 'Hindi']"
50516901865,IT - Technical Lead,['Communication']
50516002456,Urgent Requirement for .net with TSQL,['Computer Vision']
50516001249,Php Web Developer,['php']
70115001011,Avaya Voice L2- Third Party Roll,[]
290615001607,SCOM Engineer- Third Party Payroll,['Communication']
60516001301,Solid Works,['Communication']
160515900203,Urgent Opening - Store Manager,[]
50516004698,Interior Designer,[]
160415005073,Sales & Marketing Executive,[]
20516005124,Horeca - Manager (fmcg),[]
60516900165,Executive Assistant,['Data Entry']
60516000896,Customer CARE Executive Profile - Call Saaransh @ 9212155386,"['Customer Service', 'BPO', 'KPO', 'Call Center', 'Operations', 'English', 'Communication']"
50516004139,Nursing Assistant @ Faridabad,['R']
50516007107,Synon/ As400 Developer | Gurgaon | 3-5 Yrs,[]
50516002025,Sr HR Consultant,['Operations']
50516006070,Consultant/senior Consultant,[]
250316004385,Resource Deployment Manager,[]
50516006543,Urgent Opening for Ui/ux Developer - Gurgaon,"['Java', 'C', 'JavaScript', 'HTML', 'CSS', 'Communication']"
50516007834,Unix and Windows Administrator,"['C', 'SQL', 'Oracle', 'Communication']"
70416000902,Overseas Education Counselor,['Data Entry']
20515000292,Pre Sales Lead,[]
50516006625,Urgent Requirement for Security Guard in Dubai,"['English', 'Communication']"
250416002249,"Hiring Fresher-btech,bca,be-us IT Recruiter-delhi/dehradun-night Shift",['Communication']
141015003811,"Fresher Bhms, Bams ,medical Officer/sr.medical Officer-- Delhi","['R', 'Basic Computer Knowledge', 'Communication']"
160515900190,Job Opening - Account Exe / Sr. Account Exe - Delhi,[]
290316003885,HR Trainee-fresher,"['Internet', 'Communication', 'Computer Vision']"
60516000171,"Lead Engg - Dojo, JS Framework-jquery, Extjs for Noida","['Java', 'Internet', 'Computer Vision', 'JavaScript']"
